Number_on_img,Img_name,X,Y,Width,High,Mean_brightness,Img_std,Wc_coef_level,Fractal_dim_level_min,Fractal_dim_level_max,Eigenvalue_of_matrix_level,Fractal_dim,Eigenvalue_of_matrix,Answer
5,3.png,326,4,2,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.15467941161704,3.07108136049912,0
6,3.png,688,210,6,8,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.35904558696732,98.7433158768232,0
7,3.png,683,217,3,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.22999251574356,2.86355650321661,0
8,3.png,336,222,4,4,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.27189008241592,7.14819579019194,0
9,3.png,336,227,4,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.15404172333278,6.13499791180079,0
10,3.png,378,230,2,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.14687467799563,3.07108136049912,0
11,3.png,382,231,4,4,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.28894934988071,25.3296859380109,0
12,3.png,372,232,2,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.58002195994238,2.83321364552542,0
13,3.png,371,240,2,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.57045531258445,1.47287113819549,0
14,3.png,301,242,5,7,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.39239187818854,17.4353312498482,0
15,3.png,492,247,3,4,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.37107638868946,14.3425972810929,0
16,3.png,273,253,2,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.58159078230454,5.25383169397843,0
17,3.png,248,271,4,4,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.2672136891544,3.97617797480186,0
18,3.png,422,271,2,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.14096110468144,2.64905295602597,0
19,3.png,309,274,2,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.56923938741945,4.78495341900186,0
20,3.png,387,284,5,6,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.3225909582665,16.0417285678824,0
21,3.png,509,301,3,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.55804180854124,4.22750567241606,0
22,3.png,691,302,3,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.24146577159176,1.71269520829085,0
23,3.png,691,308,3,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.55631171280308,1.60943824046106,0
24,3.png,691,323,3,5,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.5118087708966,10.022742400816,0
25,3.png,242,339,12,9,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.48303480293375,1103.50015711337,1
26,3.png,1,356,2,3,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.57267015247999,1.9518323055644,0
27,3.png,1,366,5,4,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,3.65060516781706,713.201152279412,0
28,3.png,690,366,4,4,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,3.55038337096472,1014.20659265527,0
29,3.png,429,368,2,2,0.493031151854678,0.0593103411875698,5,2.3,3.3,1000,2.14728939251908,1.66666666666667,0
1,4.png,1,1,6,6,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,3.94463045106125,1006.32344596973,0
2,4.png,36,1,2,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.57040007437277,3.50972008137516,0
3,4.png,58,1,4,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.26743514967696,18.0952424650505,0
4,4.png,403,1,6,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.37460429863696,86.9417561089807,0
5,4.png,691,1,5,6,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,3.33410164199851,1261.32264233255,0
6,4.png,65,18,4,7,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.45080380532635,30.6046971779784,0
7,4.png,386,19,8,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.36018275764092,861.026497565907,1
8,4.png,693,34,3,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.2350077476681,9.01362003889495,0
9,4.png,545,53,3,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.34875965054972,9.25687576615991,0
10,4.png,488,56,8,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.36843762819667,43.2036005584619,0
11,4.png,532,57,4,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.36211714463397,10.561123015911,0
12,4.png,661,57,2,2,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.15140902976148,3.07108136049912,0
13,4.png,463,61,5,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.39637184793988,56.8558384364413,0
14,4.png,481,61,4,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.27270591636375,33.2617205945732,0
15,4.png,441,63,8,8,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.27424659260903,202.462034112109,0
16,4.png,406,68,2,2,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.15848178544483,4.25325941210496,0
17,4.png,325,84,4,2,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.15901636354334,15.4871694519473,0
18,4.png,614,110,3,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.24376737201634,11.9546827613196,0
19,4.png,579,118,3,7,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.31610737976991,74.4336442849356,0
20,4.png,693,121,3,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.35470831349569,8.33996765241346,0
21,4.png,562,127,3,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.25325599955087,10.0278244057464,0
22,4.png,693,127,3,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.23756683525031,7.01356973692796,0
23,4.png,555,131,4,2,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.15328886636341,8.9590530825928,0
24,4.png,597,136,2,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.56367878406042,13.6701359491116,0
25,4.png,693,137,3,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.36333871000186,13.8707937137334,0
26,4.png,520,346,2,2,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.17248331141154,11.0200980461588,0
27,4.png,636,360,11,7,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.40065575804345,148.815822277064,0
28,4.png,1,363,5,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,3.64944738663202,709.438460035717,0
29,4.png,692,363,4,4,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,3.57652025358638,1162.41824739788,0
30,4.png,472,364,6,3,0.558673816973386,0.0963814783387561,8,2.2,3.2,800,2.20386886572775,32.0258922742162,0
1,5.png,1,1,37,42,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.76344145850475,15463.0893771378,0
2,5.png,1347,1,4,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,3.82753858786198,7926.29132065164,0
3,5.png,148,4,211,56,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25831343929471,58708.0146284527,0
4,5.png,865,4,7,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.27317021612698,73.5933102804561,0
5,5.png,1018,4,5,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37788845410686,9.05046607091448,0
6,5.png,1068,4,3,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36533765220013,2.64768875745776,0
7,5.png,851,13,3,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.20201836116037,15.8945111727348,0
8,5.png,360,15,2,189,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15151915102802,574096.078420204,0
9,5.png,1008,18,7,9,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36202555508346,69.9576835440595,0
10,5.png,1017,19,5,9,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37335601680409,76.1461551629943,0
11,5.png,998,29,13,12,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.31407336257256,230.379722993123,0
12,5.png,834,36,15,11,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.35862026736783,502.481329256886,0
13,5.png,76,37,6,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.19693683549461,15.9803826153625,0
14,5.png,363,37,4,167,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.21516377473256,386034.958595105,0
15,5.png,992,38,2,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15859021880714,2.66666666666667,0
16,5.png,913,40,12,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24995913182604,99.0978324501747,0
17,5.png,954,40,3,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.57853798542775,4.33774176643329,0
18,5.png,569,41,5,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.53019084141474,17.531009076318,0
19,5.png,560,42,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25065283917139,5.85650592355397,0
20,5.png,964,44,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.23934482501848,5.04188902709295,0
21,5.png,118,45,2,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.56656407465212,1.80018116300548,0
22,5.png,907,47,4,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.14941785187918,4.8085178008919,0
23,5.png,116,49,3,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.35791562030278,10.1440068783447,0
24,5.png,967,50,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24493224362135,4.46491697637726,0
25,5.png,933,51,5,8,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36804246993661,101.568533795694,0
26,5.png,137,52,8,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36020010376514,62.70462609414,0
27,5.png,128,54,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.23905743624624,3.17632057814812,0
28,5.png,874,54,2,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15242542383503,1.59199746424011,0
29,5.png,947,55,5,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.34463494061086,38.6130227445692,0
30,5.png,886,56,2,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.56068750051511,4.73903879135243,0
31,5.png,838,57,6,8,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37545322435582,49.202148189845,0
32,5.png,966,59,7,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.3125510710569,14.4634666314704,0
33,5.png,168,61,192,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.14771962252579,22387.0590916251,0
34,5.png,208,64,152,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22938367740533,10472.1300643384,0
35,5.png,954,64,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25365531153146,9.91726796220548,0
36,5.png,947,65,4,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15956560596731,8.07125253245923,0
37,5.png,376,66,11,10,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.30630344816072,167.737418930595,0
38,5.png,369,67,2,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.60154135878764,25.3796378943348,0
39,5.png,912,67,8,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.33025197450364,109.718127084992,0
40,5.png,972,67,19,11,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.3377879554557,593.091523264222,0
41,5.png,232,71,128,10,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22639445870779,9705.84486553652,0
42,5.png,439,73,69,159,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.26687116411655,53860.8389127733,0
43,5.png,437,75,2,157,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15899897962764,132294.309230445,0
44,5.png,925,76,4,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15069365558643,6.58592098515298,0
45,5.png,412,77,25,147,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25142523272617,58269.2843008181,0
46,5.png,410,79,2,128,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.14983042971667,65618.7275194284,0
47,5.png,929,79,3,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.57269342029122,2.83321364552542,0
48,5.png,391,80,19,124,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24461646545799,47499.2881107278,0
49,5.png,1,82,4,22,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.26139459302094,3216.60885927359,0
50,5.png,269,82,91,11,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22319891984342,2066.09500502914,0
51,5.png,378,82,13,122,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.23035284795773,65239.1438288911,0
52,5.png,928,82,4,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.38176908753031,12.9663706665909,0
53,5.png,945,83,6,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.3748389836174,26.9766089277322,0
54,5.png,371,86,5,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.43181777286684,1604.64288997163,0
55,5.png,533,87,5,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24847166841711,26.0717034097994,0
56,5.png,517,90,3,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.58193560293943,2.38637175964864,0
57,5.png,516,93,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24920788762841,5.85650592355397,0
58,5.png,283,94,77,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22200387938814,8209.60875531814,0
59,5.png,285,99,75,12,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25272834921956,15740.4907337787,0
60,5.png,368,99,10,105,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22954799155317,26280.1993383212,0
61,5.png,558,101,3,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.21475249312605,23.1515255961954,0
62,5.png,41,104,6,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36351303521818,25.4602155428317,0
63,5.png,50,108,5,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.38623692135533,19.5245513770383,0
64,5.png,240,108,5,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.52461063665251,11.907836172063,0
65,5.png,266,108,8,13,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37921439080775,170.152162485057,0
66,5.png,261,111,2,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.56894051953517,3.58573705841636,0
67,5.png,309,112,51,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.21321385423543,4656.04236339261,0
68,5.png,67,114,23,14,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.33531323184568,972.766353699723,0
69,5.png,220,117,6,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.19244607465505,19.3906868635639,0
70,5.png,555,117,2,344,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.14329444244265,36604.2949406901,0
71,5.png,282,118,5,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.38437789176594,16.3074738939817,0
72,5.png,311,118,49,22,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.26882112851626,3846.76362567006,0
73,5.png,509,118,46,343,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.23987313938893,20048.290803217,0
74,5.png,558,118,3,343,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.19024140282679,29259.445332994,0
75,5.png,1,124,4,31,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24532975159286,5399.05315011879,0
76,5.png,296,125,3,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.56733588781956,2.72380568242385,0
77,5.png,576,125,5,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25860720136951,18.7231690278503,0
78,5.png,30,129,16,31,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.30986584706564,4189.05262120211,0
79,5.png,183,129,7,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.44149716867771,26.3081054491123,0
80,5.png,219,130,7,9,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.35544138013763,117.526946595539,0
81,5.png,1114,131,3,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.3757898291929,6.60239119991415,0
82,5.png,16,137,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24418596470428,7.39927292274171,0
83,5.png,232,139,16,8,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.26334923853859,390.365500115204,0
84,5.png,313,141,47,9,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.2541630257431,842.830455459342,0
85,5.png,270,145,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24633637775286,8.29439280464146,0
86,5.png,242,148,3,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36120788851379,18.3285853913563,0
87,5.png,881,148,3,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.38620366470822,18.8779801583192,0
88,5.png,915,148,9,14,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36137163880546,158.541038159903,0
89,5.png,276,149,12,13,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.33087596677991,753.56582776847,0
90,5.png,302,149,7,10,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36034647688012,286.490390622511,0
91,5.png,335,151,25,19,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.33913813427027,997.096989076866,0
92,5.png,775,151,39,37,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.30836654295439,6207.82265449504,0
93,5.png,997,151,6,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36189537274501,45.5445067977447,0
94,5.png,575,152,4,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15779213554499,3.64703961005987,0
95,5.png,773,153,2,35,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.18389532197852,15408.7977215642,0
96,5.png,962,153,5,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.530850633731,12.4336213699382,0
97,5.png,873,154,3,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.57422904173217,1.9518323055644,0
98,5.png,980,154,3,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.55917982437525,4.33774176643329,0
99,5.png,771,155,2,31,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.18708415130282,12127.4500226104,0
100,5.png,1014,155,3,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.52748878086818,12.982068859969,0
101,5.png,816,156,4,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.41334714660058,89.441162669879,0
102,5.png,837,156,7,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.45689959601255,28.6735275219563,0
103,5.png,955,156,5,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.39498527925218,12.2205069363166,0
104,5.png,769,157,2,29,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.18927059078497,11397.9163463537,0
105,5.png,929,157,6,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.35366296256004,32.7839536372446,0
106,5.png,1284,157,34,24,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37147605635803,5643.46495689965,0
107,5.png,1320,157,27,42,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36437367213086,8318.26127721052,0
108,5.png,1,158,4,12,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.20261521714515,96.1931424013794,0
109,5.png,733,159,32,20,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36318895373782,4819.12325046368,0
110,5.png,828,160,7,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.42210199050476,98.487455901882,0
111,5.png,1027,161,4,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.38269108276227,17.7022420022224,0
112,5.png,836,165,5,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25912220466004,21.7420670481368,0
113,5.png,939,165,4,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.38575970249396,9.01479941855779,0
114,5.png,1348,165,3,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.30791732840787,37.7471545063837,0
115,5.png,1032,167,2,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.57772088762537,3.58573705841636,0
116,5.png,958,168,4,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37181703839216,12.5666966985506,0
117,5.png,566,169,4,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.3755495224066,14.8624731859293,0
118,5.png,346,171,14,33,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25550037779264,833.712160700834,0
119,5.png,945,173,4,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.37505288345061,9.47905269738658,0
120,5.png,1234,176,20,133,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22725436083474,18245.4221573869,0
121,5.png,1255,176,11,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.43049740392274,823.767225968847,0
122,5.png,1348,176,3,10,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.26525905105947,224.563481424226,0
123,5.png,700,177,32,36,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.32238952304227,6082.01339620713,0
124,5.png,1269,177,14,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.3942402687344,380.536143127831,0
125,5.png,696,178,4,35,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.25425070856325,7659.45497518074,0
126,5.png,1148,178,76,131,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.33088614025846,53335.0495577454,0
127,5.png,950,179,4,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.27153071179097,12.9467148800193,0
128,5.png,1225,179,9,130,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.22393072348742,28212.560730641,0
129,5.png,612,181,3,3,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.24258035393431,4.46491697637726,0
130,5.png,1007,182,2,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15753384100292,1.59199746424011,0
131,5.png,139,183,4,4,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.26800774901373,14.8883091234121,0
132,5.png,940,183,6,5,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.34222088386222,32.5558595600295,0
133,5.png,665,185,2,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.14919867953318,2.66666666666667,0
134,5.png,645,188,12,9,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.36373144110693,224.407801429897,0
135,5.png,976,189,8,7,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.31804203861378,76.6565243009116,0
136,5.png,131,190,2,2,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.15031913388223,1.59199746424011,0
137,5.png,909,190,8,6,0.5108024882468,0.125127166229872,7,2.41,2.43,400,2.39104212054167,116.465632226792,0
